,lat,lng,members,cluster
21112,53.22999954,6.570000172,126,0
21113,24.47999954,54.36999893,605,1
21114,30.45000076,-86.62999725,15,0
21115,-41.27999878,174.77999880000004,19,0
21116,36.09999847,-79.88999939,144,2
21117,4.630000114,-74.08999634,1173,0
21118,40.75,-73.98999786,754,2
21119,43.65000153,-79.37999725,2589,0
21120,33.86000061,-84.40000153,262,0
21121,25.02000046,121.4499969,1492,3
21122,-33.86999893,151.21000669999995,842,5
21123,21.03000069,105.8399963,391,5
21124,13.09000015,80.26999664,1052,1
21125,52.36999893,4.889999866,122,0
21126,48.22000122,16.37000084,407,1
21127,51.52000046,-0.100000001,583,0
21128,53.79999924,-1.5599999430000002,1014,0
21129,55.0,-1.600000024,651,0
21130,37.97999954,23.72999954,1235,0
21131,43.65000153,-79.37999725,61,0
21132,43.65000153,-79.38999939,85,2
21133,-22.90999985,-43.20000076,906,0
21134,55.75,37.61999893,418,2
21135,50.45000076,3.930000067,734,0
21136,48.22000122,16.37000084,96,0
21137,43.61000061,3.869999886,54,0
21138,47.61000061,-122.3300018,322,0
21139,33.65000153,-117.6699982,138,0
21140,-23.53000069,-46.63000107,65,2
21141,37.77999878,-122.4199982,312,1
21142,32.79000092,-96.80000305,732,0
21143,32.06999969,34.77000046,57,0
21144,41.40000153,2.170000076,112,1
21145,51.04000092,-114.0599976,145,0
21146,40.75,-73.98999786,303,0
21147,-33.86999893,151.21000669999995,3273,2
21148,24.79999924,-107.3899994,107,2
21149,50.83000183,4.329999924,244,0
21150,53.33000183,-6.25,501,0
21151,32.06999969,34.77000046,291,2
21152,53.33000183,-6.25,640,0
21153,53.22999954,6.570000172,456,0
21154,48.13999939,11.57999992,366,0
21155,43.47000122,-80.51000214,571,1
21156,43.65999985,-70.26000214,321,2
21157,41.79000092,-72.66999817,199,0
21158,48.13999939,11.57999992,263,0
21159,30.23999977,-97.76000214,477,2
21160,46.58000183,0.340000004,155,2
21161,51.52000046,-0.119999997,456,2
21162,41.88000107,-87.62000275,355,0
21163,52.36999893,4.889999866,410,0
21164,52.36999893,4.889999866,97,2
21165,-33.45999908,-70.63999939,1659,0
21166,54.59000015,-5.920000076,515,2
21167,40.09999847,-83.01999664,78,0
21168,37.79000092,-122.4000015,759,1
21169,41.88000107,-87.62000275,106,0
21170,33.45999908,-86.80999756,81,0
21171,17.39999962,78.48000336,334,2
21172,50.95000076,6.96999979,195,0
21173,53.27999878,-9.06000042,372,2
21174,29.06999969,-110.9700012,517,2
21175,44.97000122,-93.27999878,50,0
21176,-33.86999893,151.21000669999995,457,5
21177,-26.68000031,153.11999509999995,132,2
21178,24.13999939,-110.3199997,29,2
21179,34.11000061,-117.7200012,103,0
21180,-27.45999908,153.0200043,71,1
21181,50.43999863,30.52000046,392,1
21182,-34.93000031,138.6000061,56,1
21183,32.06999969,34.77000046,444,2
21184,52.09999847,5.110000134,145,0
21185,56.15999985,10.21000004,134,0
21186,-33.86999893,151.21000669999995,231,0
21187,49.22999954,17.64999962,71,2
21188,44.43999863,26.10000038,1012,0
21189,50.06000137,19.95999908,338,0
21190,18.95999908,72.81999969,510,1
21191,39.29000092,-76.62000275,439,4
21192,52.36999893,4.889999866,1192,1
21193,35.15999985,126.9100037,50,0
21194,48.86000061,2.339999914,159,0
21195,51.75999832,-1.25999999,318,3
21196,38.95999908,-77.33999634,638,0
21197,52.52000046,13.38000011,578,2
21198,35.16999817,-80.79000092,47,0
21199,48.13999939,11.57999992,860,1
21200,43.06999969,-89.37999725,52,0
21201,42.38000107,-71.12999725,306,0
21202,37.77000046,-122.4400024,47,0
21203,37.79000092,-122.4000015,1525,1
21204,42.36999893,-71.05000305,256,0
21205,-31.95999908,115.8399963,225,0
21206,52.38999939,4.619999886,173,0
21207,-27.45999908,153.0200043,205,0
21208,23.03000069,72.58000183,1477,0
21209,40.74000168,-74.0,85,0
21210,51.65999985,-0.400000006,90,0
21211,50.90999985,-1.409999967,47,0
21212,33.09000015,-112.0299988,138,2
21213,22.27000046,114.1399994,185,0
21214,50.08000183,14.43000031,225,0
21215,48.86000061,2.339999914,257,0
21216,32.06999969,34.77000046,54,0
21217,28.07999992,-82.51999664,476,2
21218,49.59999847,11.01000023,264,0
21219,49.13999939,9.220000267,177,2
21220,35.22000122,-80.79000092,175,2
21221,55.75,37.61999893,1109,0
21222,22.56999969,88.36000061,584,2
21223,37.38000107,-122.0199966,1975,2
21224,-41.29000092,173.2400055,53,0
21225,49.27999878,-123.1299973,453,0
21226,38.0,-121.8099976,37,0
21227,51.52000046,-0.100000001,1012,2
21228,44.43999863,26.10000038,287,0
21229,62.25999832,25.75,142,0
21230,51.52000046,-0.140000001,1425,0
21231,51.52000046,-0.100000001,338,1
21232,51.52000046,-0.100000001,969,1
21233,59.33000183,18.06999969,591,0
21234,43.31000137,5.369999886,441,3
21235,12.97000027,77.55999756,74,0
21236,50.83000183,-0.150000006,226,0
21237,47.99000168,7.849999905,247,1
21238,52.52000046,13.38000011,118,0
21239,42.36999893,-83.37000275,143,0
21240,43.74000168,-79.36000061,2718,2
21241,40.04999924,-105.2099991,1112,0
21242,45.75999832,4.829999924,59,2
21243,-23.40999985,-51.93000031,1468,2
21244,-15.77999973,-47.90999985,487,0
21245,34.75,-92.27999878,216,2
21246,44.97999954,-93.26999664,308,0
21247,47.16999817,27.56999969,133,2
21248,-32.95000076,-60.66999817,139,2
21249,48.13999939,11.57999992,818,0
21250,48.86000061,2.339999914,777,0
21251,43.45000076,-80.5,360,0
21252,40.75,-73.98999786,299,2
21253,59.43999863,24.73999977,193,2
21254,40.75,-73.98999786,1553,2
21255,40.72000122,-74.0,176,0
21256,6.25,-75.58999634,351,0
21257,40.74000168,-73.98999786,507,0
21258,-33.86999893,151.21000669999995,4342,0
21259,57.02999878,9.930000305,193,0
21260,47.16999817,27.56999969,143,0
21261,47.38000107,0.689999998,338,2
21262,13.09000015,80.26999664,526,2
21263,47.38000107,8.539999962000001,41,1
21264,52.52000046,13.38000011,66,0
21265,41.81999969,-71.41000366,90,1
21266,40.41999817,-3.710000038,1434,0
21267,40.75999832,-111.9000015,426,1
21268,59.33000183,18.06999969,162,0
21269,40.38999939,-74.16999817,172,0
21270,40.72000122,-74.0,160,1
21271,22.21999931,-97.84999847,32,2
21272,52.20999908,0.129999995,551,0
21273,40.75,-73.98999786,871,0
21274,41.25999832,-95.93000031,271,0
21275,45.65000153,13.77999973,154,3
21276,30.37000084,-91.08999634,102,0
21277,47.61000061,-122.3300018,255,0
21278,-33.86999893,151.21000669999995,206,0
21279,39.47999954,-0.389999986,257,2
21280,-12.06999969,-77.05000305,131,3
21281,37.79000092,-122.4000015,441,1
21282,4.630000114,-74.08999634,1114,2
21283,33.77999878,-117.9800034,663,0
21284,47.61000061,-122.3300018,190,0
21285,30.75,76.77999878,402,0
21286,-34.61000061,-58.36999893,177,5
21287,35.13000107,-106.5199966,105,2
21288,33.72000122,73.05999756,469,0
21289,48.88999939,2.170000076,123,0
21290,-12.46000004,130.8399963,69,0
21291,-33.86999893,151.21000669999995,1287,4
21292,56.15999985,10.21000004,556,2
21293,59.33000183,18.06999969,320,2
21294,-34.61000061,-58.36999893,1126,1
21295,52.63999939,-1.129999995,139,1
21296,46.95000076,7.440000057000001,1013,2
21297,42.34999847,-71.04000092,973,1
21298,43.91999817,-78.86000061,149,0
21299,53.54999924,10.0,994,0
21300,45.45000076,-75.69000244,617,1
21301,42.40000153,-71.26000214,128,0
21302,52.47999954,-1.879999995,89,0
21303,50.11999893,8.680000305,325,4
21304,32.74000168,-117.0899963,172,0
21305,-7.119999886,-34.86000061,49,2
21306,18.95999908,72.81999969,2146,2
21307,43.65999985,-79.44999695,1066,0
21308,25.67000008,-100.3199997,50,2
21309,30.27000046,-97.70999908,190,5
21310,40.72000122,-74.0,727,1
21311,22.27000046,114.1399994,48,0
21312,5.059999943,-75.51999664,278,2
21313,33.97000122,-118.2399979,15,0
21314,-33.86999893,151.21000669999995,373,0
21315,45.75999832,4.829999924,1069,2
21316,41.40000153,2.170000076,232,0
21317,51.52000046,-0.119999997,673,0
21318,50.08000183,14.43000031,588,0
21319,25.75,-80.26999664,432,2
21320,50.95000076,6.96999979,1272,1
21321,1.299999952,103.8499985,318,2
21322,51.70000076,5.309999943,301,0
21323,35.95999908,14.35999966,192,2
21324,51.40000153,-0.7300000190000001,96,2
21325,55.68000031,12.56999969,45,0
21326,48.13999939,11.57999992,16,0
21327,25.67000008,-100.3199997,275,0
21328,40.72999954,-73.98999786,197,0
21329,36.09999847,-80.20999908,376,2
21330,25.37999916,68.37000275,111,0
21331,49.27999878,-123.0400009,29,2
21332,45.50999832,-73.56999969,66,0
21333,40.74000168,-73.98999786,328,0
21334,60.38000107,5.340000153,185,3
21335,24.14999962,120.6800003,221,2
21336,38.90999985,-77.01999664,262,0
21337,40.29999924,-74.61000061,195,0
21338,40.74000168,-74.0,409,2
21339,-31.95999908,115.8399963,306,4
21340,-23.53000069,-46.63000107,3617,2
21341,38.70000076,-90.45999908,370,1
21342,1.299999952,103.8499985,118,0
21343,51.52000046,-0.100000001,198,0
21344,35.15000153,136.91000369999998,639,3
21345,32.06999969,34.77000046,625,2
21346,39.97000122,-0.050000001,173,0
21347,34.84999847,-82.40000153,59,0
21348,49.41999817,8.68999958,157,1
21349,49.59999847,11.01000023,204,0
21350,59.90999985,10.75,360,0
21351,-33.45999908,-70.63999939,157,0
21352,50.06000137,19.95999908,747,2
21353,51.04999924,13.73999977,196,0
21354,51.77000046,19.45999908,79,0
21355,49.45000076,11.05000019,118,0
21356,53.54999924,10.0,687,0
21357,51.93999863,15.48999977,442,2
21358,42.36000061,-71.06999969,1092,2
21359,44.49000168,-73.23000336,33,0
21360,-23.53000069,-46.63000107,50,2
21361,34.04999924,-118.3399963,223,2
21362,41.08000183,-73.86000061,147,1
21363,52.97000122,-1.179999948,150,1
21364,30.04999924,-95.47000122,244,0
21365,38.90999985,-77.06999969,255,0
21366,14.55000019,121.0199966,531,1
21367,-19.92000008,-43.93999863,1208,2
21368,52.52000046,13.38000011,241,0
21369,18.95999908,72.81999969,1052,2
21370,37.74000168,-122.3899994,10,0
21371,40.77999878,-73.95999908,324,2
21372,40.43000031,-79.91999817,85,0
21373,-23.53000069,-46.63000107,3187,2
21374,37.75,-122.4199982,111,2
21375,14.61999989,120.9700012,569,2
21376,-33.86999893,151.21000669999995,753,0
21377,-33.93000031,18.45999908,184,0
21378,9.920000076,78.12000275,165,0
21379,1.299999952,103.8499985,1536,2
21380,51.47999954,7.199999809,111,0
21381,43.61999893,1.4500000480000002,1037,1
21382,50.25999832,19.02000046,52,2
21383,37.77000046,-122.4400024,258,0
21384,4.630000114,-74.08999634,917,0
21385,59.33000183,18.06999969,789,0
21386,44.63999939,-63.56999969,615,1
21387,46.52000046,6.619999886,707,2
21388,51.11000061,17.03000069,330,2
21389,54.36000061,18.63999939,498,2
21390,39.70000076,-105.0800018,173,0
21391,6.449999809,3.470000029,1422,2
21392,48.45999908,-123.2900009,131,2
21393,48.86000061,2.339999914,1329,3
21394,50.11999893,8.680000305,1365,0
21395,32.88999939,-117.1999969,152,0
21396,-19.92000008,-43.93999863,998,0
21397,38.90999985,-77.01999664,1115,2
21398,38.83000183,-104.8199997,61,0
21399,35.18999863,-80.83000183,161,0
21400,45.5,-122.6900024,236,0
21401,50.95000076,6.96999979,30,2
21402,-37.81000137,144.96000669999995,1035,4
21403,40.75,-73.98999786,784,1
21404,47.61000061,-122.3300018,59,0
21405,47.38000107,8.539999962000001,132,0
21406,49.25999832,-123.1200027,796,0
21407,-36.84999847,174.7599945,72,1
21408,-33.86999893,151.21000669999995,103,0
21409,32.29999924,-64.79000092,35,2
21410,25.77000046,-80.19999695,242,2
21411,-37.81000137,144.96000669999995,64,0
21412,41.00999832,28.95999908,373,0
21413,53.33000183,-6.25,452,0
21414,39.47999954,-0.389999986,547,5
21415,52.36999893,4.889999866,33,5
21416,53.54999924,10.0,97,0
21417,45.75999832,21.22999954,203,0
21418,52.09999847,5.110000134,147,0
21419,50.72999954,7.099999905,500,1
21420,33.45000076,-112.0699997,22,2
21421,55.68000031,12.56999969,697,2
21422,4.630000114,-74.08999634,50,0
21423,1.299999952,103.8499985,12,0
21424,52.06000137,1.149999976,58,2
21425,-33.45999908,-70.63999939,596,2
21426,51.50999832,-0.129999995,1906,2
21427,51.59000015,-0.129999995,117,0
21428,46.81000137,-71.23000336,233,0
21429,40.72000122,-73.98000336,200,2
21430,18.47999954,-69.91000366,855,2
21431,41.04000092,-81.51999664,303,0
21432,26.29000092,50.15999985,292,0
21433,38.09999847,-85.66999817,184,2
21434,42.95999908,-85.66000366,862,1
21435,42.97000122,-88.04000092,80,2
21436,-37.81000137,144.96000669999995,395,2
21437,45.52000046,-122.6699982,819,0
21438,-35.31000137,149.13000490000005,401,5
21439,32.88999939,-117.1999969,165,0
21440,48.79000092,9.18999958,63,2
21441,47.22999954,-1.570000052,294,2
21442,37.77999878,-122.4199982,856,0
21443,43.61999893,1.4500000480000002,1135,0
21444,50.25999832,19.02000046,98,2
21445,50.06000137,19.95999908,294,0
21446,-33.93000031,18.45999908,53,2
21447,59.33000183,18.06999969,171,0
21448,47.54000092,-52.79999924,359,2
21449,40.72999954,-73.81999969,919,2
21450,63.43999863,10.39999962,289,0
21451,51.52000046,-0.109999999,66,1
21452,26.12000084,-80.12999725,17,2
21453,50.95000076,6.96999979,165,1
21454,-15.77999973,-47.90999985,178,0
21455,52.52000046,13.38000011,871,0
21456,49.13999939,9.220000267,106,2
21457,34.11000061,-118.2600021,438,2
21458,33.97000122,-118.2399979,95,2
21459,32.43000031,-99.77999878,50,2
21460,6.25,-75.58999634,277,2
21461,48.22000122,16.37000084,1079,1
21462,51.04999924,-114.0699997,65,2
21463,40.75,-73.98999786,153,0
21464,39.11000061,-84.5,689,0
21465,53.54999924,10.0,98,2
21466,53.33000183,-6.25,43,0
21467,34.68000031,135.5,113,2
21468,43.08000183,-77.62999725,201,2
21469,29.46999931,-98.52999878,392,0
21470,7.130000114,-73.13999939,351,2
21471,-33.86999893,151.21000669999995,70,0
21472,47.50999832,19.07999992,318,2
21473,51.45999908,-2.599999905,321,2
21474,50.25999832,19.02000046,121,0
21475,48.58000183,7.75,73,0
21476,52.09999847,5.110000134,1114,0
21477,40.41999817,-3.710000038,2372,2
21478,18.53000069,73.83999634,290,0
21479,52.36999893,4.889999866,195,0
21480,41.40000153,2.170000076,95,2
21481,51.11000061,17.03000069,1011,2
21482,48.86000061,2.339999914,278,0
21483,33.97000122,-118.2399979,1286,2
21484,53.33000183,-6.25,67,2
21485,4.630000114,-74.08999634,50,2
21486,19.04999924,-98.22000122,345,2
21487,43.72000122,-79.33000183,419,0
21488,35.97000122,-84.11000061,162,0
21489,37.77999878,-122.4199982,944,0
21490,33.68000031,-117.9100037,95,0
21491,51.52000046,-0.100000001,1126,2
21492,11.97000027,78.25,154,2
21493,25.78000069,-80.19999695,318,2
21494,44.97999954,-93.26999664,1162,5
21495,40.11999893,-75.01000214,851,5
21496,12.97000027,77.55999756,2214,5
21497,40.74000168,-73.98999786,1826,1
21498,19.43000031,-99.13999939,255,0
21499,40.75999832,-111.8700027,733,5
21500,-33.86999893,151.21000669999995,119,0
21501,51.52000046,-0.050000001,320,0
21502,-33.86999893,151.21000669999995,103,2
21503,52.47999954,-1.899999976,94,0
21504,43.65000153,-79.37999725,861,4
21505,1.299999952,103.8499985,63,0
21506,37.77999878,-122.4400024,74,5
21507,54.97000122,-1.610000014,230,0
21508,12.97000027,77.55999756,2170,1
21509,12.97000027,77.55999756,769,2
21510,55.68000031,12.56999969,455,0
21511,37.16999817,-3.589999914,465,0
21512,44.49000168,-73.23000336,346,0
21513,45.65999985,25.61000061,159,0
21514,36.72000122,-4.420000076,1011,1
21515,50.83000183,4.329999924,870,2
21516,50.25999832,19.02000046,447,2
21517,45.75999832,4.829999924,34,0
21518,38.90999985,-77.01999664,225,1
21519,40.79000092,-73.98000336,207,0
21520,40.79000092,-73.98000336,335,0
21521,28.54000092,-81.37000275,144,2
21522,37.34999847,-121.9800034,894,2
21523,41.88000107,-87.62000275,1237,1
21524,40.74000168,-74.0,1850,0
21525,32.88999939,-117.1999969,872,1
21526,35.91999817,-79.12000275,52,0
21527,3.4200000760000004,-76.51000214,104,2
21528,51.52000046,-0.100000001,88,0
21529,-23.53000069,-46.63000107,1423,2
21530,1.610000014,-75.62000275,12,2
21531,37.56000137,126.9899979,98,0
21532,55.49000168,9.470000267,99,0
21533,6.929999828,79.84999847,607,0
21534,44.09999847,-121.2900009,356,0
21535,45.52999878,-73.61000061,857,0
21536,57.72000122,12.01000023,339,2
21537,53.54999924,10.0,104,0
21538,-37.81000137,144.96000669999995,56,2
21539,33.49000168,-111.9199982,223,2
21540,7.130000114,-73.13999939,328,0
21541,53.33000183,-6.25,299,0
21542,51.52000046,-0.109999999,206,0
21543,40.81000137,-74.22000122,827,0
21544,31.22999954,121.4700012,870,2
21545,40.41999817,-3.710000038,679,1
21546,41.90000153,12.47999954,97,0
21547,32.79000092,-96.80000305,226,2
21548,51.24000168,6.789999962,449,0
21549,-1.289999962,36.81999969,59,0
21550,47.38000107,8.539999962000001,122,0
21551,-27.60000038,-48.54000092,50,0
21552,51.52000046,-0.100000001,98,0
21553,39.70000076,-105.0800018,26,2
21554,-33.45999908,-70.63999939,2270,2
21555,59.93000031,30.31999969,780,0
21556,30.06999969,-94.09999847,92,2
21557,52.52000046,13.38000011,149,1
21558,32.22000122,-110.9700012,526,1
21559,36.02999878,-83.88999939,142,0
21560,39.58000183,-76.15000153,50,0
21561,40.47000122,-79.91999817,223,0
21562,37.77999878,-122.4199982,328,0
21563,48.13999939,11.57999992,165,0
21564,52.52000046,13.38000011,168,0
21565,41.50999832,-81.63999939,1438,2
21566,17.39999962,78.48000336,116,2
21567,37.43999863,-122.1500015,1250,1
21568,49.27999878,-123.0899963,457,0
21569,39.25999832,-119.9599991,85,2
21570,37.75,-122.4199982,311,0
21571,45.5,-122.6900024,808,0
21572,34.68000031,135.5,126,3
21573,28.54000092,-81.37000275,3214,2
21574,-33.86999893,151.21000669999995,165,2
21575,48.13999939,11.57999992,180,5
21576,49.0,8.399999618999999,54,2
21577,41.00999832,28.95999908,38,0
21578,41.90000153,12.47999954,788,2
21579,37.40000153,-79.16999817,130,2
21580,17.39999962,78.48000336,40,2
21581,52.52000046,13.38000011,42,5
21582,51.52999878,-0.09000000400000001,433,2
21583,-23.20000076,-45.88000107,50,0
21584,38.65999985,-90.45999908,205,2
21585,39.08000183,-108.5400009,39,0
21586,28.53000069,-81.76000214,76,0
21587,28.07999992,-82.51999664,104,1
21588,40.45999908,-80.02999878,420,5
21589,-37.81000137,144.96000669999995,1091,1
21590,3.869999886,11.52000046,174,2
21591,40.75999832,-111.9000015,45,0
21592,40.75,-73.98999786,1000,1
21593,59.90999985,10.75,1431,5
21594,42.68999863,23.30999947,1057,5
21595,26.12000084,-80.12999725,236,0
21596,29.45999908,-98.75,78,0
21597,-33.86999893,151.21000669999995,3039,2
21598,48.43999863,-123.3700027,382,0
21599,35.22999954,-80.83999634,270,2
21600,21.29000092,-157.83000180000005,94,0
21601,57.72000122,12.01000023,1496,2
21602,6.929999828,79.84999847,2689,1
21603,-1.289999962,36.81999969,565,3
21604,12.97000027,77.55999756,1087,0
21605,52.52000046,13.38000011,247,0
21606,55.68000031,12.56999969,226,2
21607,48.13999939,11.57999992,237,1
21608,52.20999908,0.119999997,165,0
21609,48.13999939,11.57999992,508,3
21610,51.50999832,-0.100000001,644,1
21611,-34.61000061,-58.36999893,291,0
21612,37.13000107,-8.539999962000001,451,2
21613,51.52000046,-0.100000001,1427,0
21614,48.86000061,2.339999914,397,0
21615,50.83000183,4.329999924,104,1
21616,51.11000061,17.03000069,635,2
21617,6.25,-75.58999634,1217,0
21618,51.43999863,5.46999979,693,0
21619,-26.21999931,-49.41999817,50,2
21620,-26.22999954,-51.06999969,16,0
21621,40.00999832,-83.01999664,118,0
21622,40.75999832,-111.9000015,278,2
21623,38.90999985,-77.01999664,100,0
21624,53.33000183,-6.25,415,2
21625,52.38999939,4.619999886,375,0
21626,26.45000076,74.63999939,238,0
21627,37.54000092,-77.44000244,233,0
21628,35.66999817,139.7700043,561,0
21629,34.68000031,135.5,16,0
21630,33.59000015,130.4100037,53,0
21631,14.61999989,120.9700012,590,0
21632,38.25,-85.77999878,45,0
21633,41.25999832,-95.93000031,727,0
21634,51.47999954,7.199999809,435,0
21635,-43.52999878,172.6399994,472,0
21636,40.70999908,-74.01000214,403,4
21637,33.97000122,-118.2399979,289,0
21638,44.97999954,-93.26999664,1741,1
21639,19.43000031,-99.13999939,186,0
21640,29.71999931,-95.22000122,156,1
21641,32.79000092,-96.80000305,145,1
21642,48.22000122,16.37000084,333,0
21643,48.86000061,2.339999914,2600,2
21644,53.54999924,10.0,399,2
21645,50.95000076,6.96999979,255,0
21646,59.43999863,24.73999977,1191,1
21647,36.52000046,-4.889999866,156,2
21648,9.930000305,-84.08000183,1087,2
21649,45.25,19.85000038,267,2
21650,30.27000046,-97.73999786,857,2
21651,21.37000084,-101.9300003,31,2
21652,53.43000031,14.52999973,50,0
21653,37.40999985,-122.0500031,1211,1
21654,19.53000069,-96.91999817,50,2
21655,39.88999939,-86.18000031,1000,2
21656,20.67000008,-103.3499985,986,2
21657,35.49000168,-97.55999756,23,2
21658,29.71999931,-95.22000122,191,4
21659,59.33000183,18.06999969,1323,2
21660,51.31999969,-0.579999983,53,5
21661,51.31999969,9.479999542,128,0
21662,9.180000305,7.170000076,710,0
21663,37.34999847,-121.9599991,40,0
21664,-31.39999962,-64.19000244,135,2
21665,37.31000137,-122.0400009,231,0
21666,43.74000168,-79.36000061,116,2
21667,32.84000015,-117.25,100,0
21668,39.41999817,-77.33999634,458,2
21669,48.13999939,11.57999992,871,0
21670,48.86000061,2.339999914,424,0
21671,52.36999893,4.889999866,138,0
21672,6.449999809,3.470000029,2006,2
21673,41.40000153,2.170000076,258,0
21674,54.59000015,-5.929999828,260,2
21675,45.41999817,-75.69000244,35,0
21676,40.75,-73.98999786,1655,0
21677,40.47000122,-79.94999695,41,2
21678,45.5,-122.6900024,43,0
21679,-28.68000031,-49.38999939,50,2
21680,53.33000183,-6.25,601,2
21681,42.36000061,-71.06999969,639,1
21682,38.88999939,-77.06999969,360,0
21683,43.74000168,-79.36000061,78,0
21684,47.61000061,-122.3300018,826,0
21685,25.98999977,-80.20999908,256,2
21686,41.88000107,-87.62000275,863,0
21687,35.04000092,-85.30999756,33,2
21688,38.90999985,-77.01999664,142,0
21689,38.63000107,-90.19000244,1012,2
21690,-36.84999847,174.7599945,1435,2
21691,29.95999908,-90.08000183,658,2
21692,35.66999817,51.43000031,1365,2
21693,31.55999947,74.34999847,1887,2
21694,-19.92000008,-43.93999863,2112,2
21695,36.31999969,-94.18000031,321,1
21696,45.75999832,4.829999924,1069,2
21697,8.970000267,-79.52999878,369,2
21698,38.72000122,-9.140000342999999,875,2
21699,48.86000061,2.339999914,89,0
21700,35.47999954,-97.52999878,524,0
21701,41.20999908,-96.12000275,1175,0
21702,29.71999931,-95.22000122,896,0
21703,37.56000137,126.9899979,116,0
21704,32.22000122,-110.9700012,460,0
21705,37.36999893,-122.0299988,267,1
21706,32.72000122,-117.1699982,684,1
21707,37.27000046,-76.70999908,207,0
21708,13.09000015,80.26999664,208,0
21709,39.63999939,-104.9000015,354,0
21710,-31.95999908,115.8399963,75,1
21711,13.09000015,80.26999664,121,2
21712,25.27000046,55.33000183,559,1
21713,32.16999817,34.84000015,78,0
21714,32.93000031,35.29999924,18,2
21715,35.11000061,129.0299988,50,1
21716,46.52000046,6.619999886,58,0
21717,43.74000168,-79.36000061,997,2
21718,43.70000076,7.2699999810000016,760,2
21719,53.47999954,-2.24000001,605,3
21720,-24.78000069,-65.41000366,50,2
21721,33.86000061,-84.40000153,394,1
21722,45.65000153,-73.5,120,0
21723,49.27999878,-123.0999985,429,0
21724,51.52000046,-0.100000001,482,0
21725,36.04999924,-94.13999939,184,0
21726,-37.81000137,144.96000669999995,437,0
21727,33.97000122,-118.2399979,129,0
21728,1.299999952,103.8499985,372,1
21729,37.77999878,-122.4199982,220,0
21730,37.38000107,-122.0199966,753,1
21731,37.77000046,-122.4400024,198,0
21732,38.72000122,-9.140000342999999,1341,1
21733,25.78000069,-80.19999695,1145,1
21734,30.37999916,-87.08999634,108,0
21735,52.36999893,4.889999866,156,1
21736,52.40000153,16.89999962,211,2
21737,17.39999962,78.48000336,63,0
21738,50.83000183,4.329999924,767,0
21739,50.88000107,4.699999809,395,0
21740,52.63000107,1.299999952,54,2
21741,52.52000046,13.38000011,227,0
21742,12.97000027,77.55999756,130,0
21743,51.5,-0.100000001,363,2
21744,51.5,-0.02,864,0
21745,41.00999832,28.95999908,219,0
21746,52.52000046,13.38000011,1159,2
21747,52.36999893,4.889999866,261,2
21748,49.0,8.399999618999999,487,2
21749,39.0,-1.870000005,49,0
21750,35.04000092,-85.30999756,89,3
21751,-15.77999973,-47.90999985,896,2
21752,48.86000061,2.339999914,61,2
21753,36.72000122,-4.420000076,670,0
21754,29.75,-95.41999817,45,0
21755,44.18000031,28.62999916,270,2
21756,25.67000008,-100.3199997,252,0
21757,37.77999878,-122.4199982,2452,0
21758,47.66999817,-122.3399963,559,1
21759,37.77000046,-122.4100037,1586,1
21760,49.27999878,-123.1200027,1228,2
21761,26.13999939,-81.80000305,128,4
21762,47.59999847,-122.3300018,1588,1
21763,52.52000046,13.38000011,238,2
21764,4.630000114,-74.08999634,340,1
21765,40.04999924,-105.2099991,591,0
21766,-43.52999878,172.6399994,508,2
21767,44.93000031,-122.9599991,309,2
21768,56.97000122,24.12999916,589,1
21769,45.52999878,-122.6800003,138,5
21770,20.59000015,-100.4000015,305,1
21771,37.41999817,-122.1299973,1943,1
21772,52.36999893,4.889999866,381,0
21773,13.09000015,80.26999664,159,2
21774,52.09999847,5.110000134,97,2
21775,40.75,-73.98999786,1668,1
21776,52.38999939,4.619999886,514,2
21777,53.22999954,6.570000172,160,1
21778,32.06999969,34.77000046,858,2
21779,41.40000153,2.170000076,223,0
21780,50.95000076,6.96999979,648,2
21781,41.49000168,-81.66999817,1357,2
21782,47.50999832,19.07999992,686,0
21783,39.11000061,-84.5,1850,2
21784,38.58000183,-121.4899979,1655,2
21785,41.79000092,-72.66999817,975,2
21786,47.38000107,8.539999962000001,2335,2
21787,32.79000092,-96.80000305,2816,2
21788,42.34999847,-83.05999756,2484,2
21789,48.22000122,16.37000084,1373,2
21790,36.99000168,-122.0599976,606,2
21791,33.88000107,35.5,888,2
21792,59.33000183,18.06999969,139,0
21793,36.16999817,-115.1200027,654,0
21794,43.65000153,-79.37000275,602,2
21795,55.68000031,12.56999969,991,1
21796,37.77999878,-122.4199982,2089,2
21797,32.06999969,34.77000046,306,0
21798,-31.39999962,-64.19000244,318,1
21799,51.52000046,-0.09000000400000001,667,1
21800,39.95000076,-75.16000366,762,2
21801,48.02999878,-122.0599976,47,0
21802,41.88000107,-87.62000275,613,0
21803,46.95000076,7.440000057000001,466,2
21804,39.70000076,-105.0800018,29,0
21805,40.63999939,22.94000053,215,2
21806,46.20000076,6.099999905,21,0
21807,40.04000092,-105.3099976,870,1
21808,44.43999863,26.10000038,862,0
21809,41.88999939,-87.63999939,435,0
21810,34.02999878,-118.4700012,307,2
21811,45.45999908,9.18999958,584,0
21812,32.79000092,-96.80000305,784,1
21813,37.56000137,126.9899979,314,0
21814,36.04999924,-94.13999939,259,2
21815,31.22999954,121.4700012,32,0
21816,52.52000046,13.38000011,77,2
21817,37.16999817,-3.589999914,772,2
21818,47.38000107,8.539999962000001,82,2
21819,45.52000046,-122.6399994,72,0
